arm,concurrency,run,completed,output_throughput,median_tpot_ms,interactivity_tok_s_user,p99_tpot_ms,median_ttft_ms,spec_decode_acceptance_length,spec_decode_draft_tokens,spec_decode_num_drafts,result_path
adaptive_k1,1,0,16,179.17096152687927,5.479966537343564,182.48286612435302,6.249864274920514,26.13108465448022,1.6252802870139023,15609,15609,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c1/run=0.json
adaptive_k1,1,1,16,179.1001070673493,5.480864917396276,182.45295497540874,6.265383972166743,29.70755845308304,1.6246557796990073,15615,15615,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c1/run=1.json
adaptive_k1,1,2,16,179.71831625709822,5.503026489213903,181.71818761185867,6.106086196851042,25.36414097994566,1.6294642857142856,15904,15904,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c1/run=2.json
adaptive_k1,8,0,48,914.5148054844583,8.324216498604677,120.13142620300927,8.85428300594169,47.86311695352197,1.1876425699515878,60935,60935,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c8/run=0.json
adaptive_k1,8,1,48,919.9958080786819,8.272036828128218,120.88921033325214,8.737414059368657,48.054554499685764,1.196087786259542,60784,60784,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c8/run=1.json
adaptive_k1,8,2,48,907.8468864575723,8.282720274777915,120.73328167862255,8.692465130797999,42.2561801970005,1.1923871348480377,61002,61002,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c8/run=2.json
adaptive_k1,16,0,64,1750.465633383685,7.852793574616941,127.34321748025575,8.839449189916348,56.040970142930746,1.4020318897692814,71559,71559,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c16/run=0.json
adaptive_k1,16,1,64,1753.094605256813,7.87636404123359,126.96213567134473,8.839709245885071,57.263942901045084,1.3906401484723414,72202,72202,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c16/run=1.json
adaptive_k1,16,2,64,1750.5467210589225,7.84189685503458,127.52016743984454,8.919169723889306,55.73477176949382,1.3887756092824546,72093,72093,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c16/run=2.json
adaptive_k1,32,0,96,2866.159091160152,8.999588530555581,111.1161912130516,10.400032778473003,70.66534413024783,1.4443885456704164,99386,99386,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c32/run=0.json
adaptive_k1,32,1,96,2867.902291719588,8.970082595798308,111.48169365446108,10.550893846937104,70.11811435222626,1.4365724136564488,100934,100934,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c32/run=1.json
adaptive_k1,32,2,96,2862.5646786117063,9.039936430008517,110.62024691683123,10.562631522120805,69.79128066450357,1.4382254040568392,101409,101409,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c32/run=2.json
adaptive_k1,64,0,160,4605.155754392321,11.343457562208197,88.15654261638838,13.273100830481715,78.23250675573945,1.384093023255814,172000,172000,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c64/run=0.json
adaptive_k1,64,1,160,4601.015984200654,11.302707077409003,88.47437991193493,13.323005050357974,80.90913388878107,1.3833813556855554,171795,171795,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c64/run=1.json
adaptive_k1,64,2,160,4627.4914472694845,11.284046036975903,88.62069480425458,13.515173598555478,79.87565454095602,1.386258660508083,176664,176664,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c64/run=2.json
adaptive_k1,128,0,256,6588.26677289863,14.777722717533434,67.66942506056921,16.980295000528496,193.2784761302173,1.5482512992844284,246097,246097,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c128/run=0.json
adaptive_k1,128,1,256,6727.380914613817,14.892873086017877,67.14621109199182,17.249621418113005,203.97113356739283,1.5543351828059837,246737,246737,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c128/run=1.json
adaptive_k1,128,2,256,6661.8190163708,15.02211430980575,66.56852553353596,17.156099265548278,184.90374833345413,1.546441644726098,251057,251057,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k1-BENCH--c128/run=2.json
adaptive_k2,1,0,16,203.66920950317774,4.762566962799335,209.97080100102602,5.946895453605996,27.126606088131666,1.9461041429114405,26310,13155,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c1/run=0.json
adaptive_k2,1,1,16,203.9567658606818,4.707679157627575,212.41889400635108,5.836179821012247,25.895490311086178,1.9424630391708582,26244,13122,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c1/run=1.json
adaptive_k2,1,2,16,208.2137381628523,4.711500261671898,212.24661879677902,5.509134549024959,25.681116618216038,1.981840471994483,26102,13051,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c1/run=2.json
adaptive_k2,8,0,48,1143.4087039893836,6.246375989469458,160.09282849541307,8.190779023668076,42.11841290816665,1.6772414108814577,87378,43689,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c8/run=0.json
adaptive_k2,8,1,48,1149.6244245361006,6.198350343540216,161.33324910267098,7.435761029460117,44.07996591180563,1.6680501795457725,85772,42886,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c8/run=1.json
adaptive_k2,8,2,48,1164.0312722857761,6.0949930297888715,164.06909657034336,7.547527836945881,44.58134947344661,1.6733755571193996,85260,42630,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c8/run=2.json
adaptive_k2,16,0,64,1884.8958026208031,7.142907603048343,139.99901098723927,8.753734069321764,64.75624162703753,1.6350226748349113,125690,62845,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c16/run=0.json
adaptive_k2,16,1,64,1894.2502493610164,7.153857935568055,139.78471602408115,8.713769832599597,57.260454166680574,1.643439450583837,121438,60719,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c16/run=1.json
adaptive_k2,16,2,64,1914.89961215656,7.133677171868089,140.18015897096322,8.719533182499479,57.68059520050883,1.6373198034952083,124170,62085,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c16/run=2.json
adaptive_k2,32,0,96,3088.334181878046,8.411579753141694,118.88373282396849,10.629059339589565,71.8645490705967,1.6021153867609814,179258,89629,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c32/run=0.json
adaptive_k2,32,1,96,3169.479767601216,8.563438254582792,116.77552523542073,10.434135654975018,71.67714508250356,1.6099460155954946,180052,90026,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c32/run=1.json
adaptive_k2,32,2,96,3101.608080842717,8.426029613366667,118.67985823520556,10.465685266051784,71.66779786348343,1.6052860647305531,176918,88459,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c32/run=2.json
adaptive_k2,64,0,160,4361.756011945542,12.70071250622328,78.73574018071864,14.728383255516547,86.20409108698368,1.3667496400147343,358348,179174,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c64/run=0.json
adaptive_k2,64,1,160,4247.730974472251,12.831879157054964,77.930908463255,14.76612343499581,84.11972597241402,1.3652589934676604,347808,173904,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c64/run=1.json
adaptive_k2,64,2,160,4334.443143780361,12.562420318841069,79.60249495077026,14.722493002445969,81.86230063438416,1.370922257623512,349642,174821,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c64/run=2.json
adaptive_k2,128,0,256,6709.308100942618,15.222976538637928,65.69017547007759,18.790405494300614,205.04055358469486,1.8642907717724806,415226,207613,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c128/run=0.json
adaptive_k2,128,1,256,6629.617943835926,15.264976110163389,65.50943760299776,18.77546861483559,225.15120031312108,1.873995105759213,412730,206365,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c128/run=1.json
adaptive_k2,128,2,256,6675.7316675036045,15.047488418304024,66.45627311356378,19.01548163922246,209.11814784631133,1.8747777470943612,412818,206409,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k2-BENCH--c128/run=2.json
adaptive_k3,1,0,16,207.5414435741112,4.5756404642989335,218.5486398685429,6.256747762009865,28.438601177185774,2.096465629053178,37008,12336,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c1/run=0.json
adaptive_k3,1,1,16,204.6089363189913,4.737347931317661,211.08856991254532,6.341172358605759,27.03438187018037,2.0951575215534604,37233,12411,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c1/run=1.json
adaptive_k3,1,2,16,209.2340383295036,4.675355268998092,213.88748928470105,5.979129267127617,25.983048137277365,2.139744864148443,36216,12072,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c1/run=2.json
adaptive_k3,8,0,48,1207.7674494701876,5.9941949831965085,166.82807329479508,7.424305127660289,44.58107566460967,1.8142133530175375,117861,39287,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c8/run=0.json
adaptive_k3,8,1,48,1195.0868944347062,6.0132290276814215,166.30000211144122,7.526067168164087,44.238108210265636,1.8194898458212143,116553,38851,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c8/run=1.json
adaptive_k3,8,2,48,1254.5173124906642,5.755713834865433,173.7403958380394,7.390659688532728,50.231271889060736,1.8410233325830894,119961,39987,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c8/run=2.json
adaptive_k3,16,0,64,1939.4949415435606,7.092692452729928,140.99018203095878,8.813205073297778,61.76265515387058,1.7129800450214105,177249,59083,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c16/run=0.json
adaptive_k3,16,1,64,1916.043540298526,7.173724714168044,139.39759885474956,9.074927639988724,59.6753335557878,1.7072365578388842,173577,57859,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c16/run=1.json
adaptive_k3,16,2,64,1925.6700611709105,7.202835583331349,138.83421166993998,9.09411954115685,59.02769323438406,1.7012944706386626,174975,58325,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c16/run=2.json
adaptive_k3,32,0,96,3089.2147369243744,8.627383148581275,115.91000223102928,10.752932475484887,73.5789523459971,1.6505021916957165,260757,86919,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c32/run=0.json
adaptive_k3,32,1,96,3116.871788506817,8.556721894033194,116.86718493180477,10.546509536077837,74.71686322242022,1.6481072609337284,262239,87413,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c32/run=1.json
adaptive_k3,32,2,96,3114.5236043690315,8.6446555469508,115.67840899718979,10.576760638249459,73.7839606590569,1.6404892869647718,265611,88537,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c32/run=2.json
adaptive_k3,64,0,160,4179.305773883811,13.397128615890075,74.64286032261565,15.781259528803947,88.07991864159703,1.4106296348446448,511344,170448,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c64/run=0.json
adaptive_k3,64,1,160,4162.015066092887,13.431443396221065,74.45216202760083,15.594721284331447,84.90935759618878,1.406915736063997,520899,173633,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c64/run=1.json
adaptive_k3,64,2,160,4187.190861888249,13.424104089376394,74.49286696096038,15.883081304052343,90.84057155996561,1.4113965608011783,507153,169051,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c64/run=2.json
adaptive_k3,128,0,256,6602.072194546037,15.289907509708039,65.40261930067719,19.680932572583394,206.98951184749603,2.0184079888265236,573501,191167,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c128/run=0.json
adaptive_k3,128,1,256,6503.739486127288,15.399225100437983,64.93833251204038,19.894289806563428,225.34945234656334,2.040276626055155,564372,188124,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c128/run=1.json
adaptive_k3,128,2,256,6456.101000425863,15.424203573884498,64.8331691947551,20.085619460823,224.69425946474075,2.0346835321328793,561621,187207,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k3-BENCH--c128/run=2.json
adaptive_k4,1,0,16,172.09847243258312,5.665968087636024,176.4923459738764,7.149724159226855,26.453152298927307,1.7713426853707415,59880,14970,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c1/run=0.json
adaptive_k4,1,1,16,164.07653321646444,6.013483527040451,166.2929640537574,6.961783196463292,27.51641906797886,1.7398285481017826,58792,14698,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c1/run=1.json
adaptive_k4,1,2,16,171.74614199396282,5.760855446008295,173.58533109746773,6.3779586615590835,26.392626576125622,1.757749395926821,57940,14485,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c1/run=2.json
adaptive_k4,8,0,48,1196.6107017933034,6.027632110861813,165.9026267044395,7.7204699812338164,51.39498971402645,1.8847568239498629,154456,38614,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c8/run=0.json
adaptive_k4,8,1,48,1241.0031562885233,5.950615304993343,168.04984841834246,7.688369590235836,46.83769028633833,1.8835576060489556,156060,39015,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c8/run=1.json
adaptive_k4,8,2,48,1215.6972831983041,5.95811091664975,167.8384330183468,7.416592789149621,45.739058405160904,1.8691842105263157,152000,38000,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c8/run=2.json
adaptive_k4,16,0,64,1873.645445111938,7.3294008326314986,136.43680061102168,9.222676264764544,61.59218680113554,1.7244228099343537,233372,58343,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c16/run=0.json
adaptive_k4,16,1,64,1858.4978786601969,7.412842136209371,134.90102468462382,9.360130626224182,61.34263752028346,1.7042545180722892,233728,58432,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c16/run=1.json
adaptive_k4,16,2,64,1897.603664666755,7.36007492208574,135.8681821294034,9.27016104127016,63.81943775340915,1.7137642296114322,231208,57802,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c16/run=2.json
adaptive_k4,32,0,96,3040.3735718945272,8.571414337085596,116.66686041221224,10.92379990052248,75.62400586903095,1.6890777246347572,337036,84259,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c32/run=0.json
adaptive_k4,32,1,96,3064.2072661451925,8.565014226079684,116.75403841771698,11.062482774796528,75.96511114388704,1.6879056467210098,337116,84279,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c32/run=1.json
adaptive_k4,32,2,96,3045.885022739009,8.593849233450301,116.36229270902801,11.11816786146351,75.24870429188013,1.6956796480059912,341824,85456,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c32/run=2.json
adaptive_k4,64,0,160,5179.893467329691,10.10025967860594,99.00735543643192,12.638335785424985,99.32189900428057,2.069074252899102,468076,117019,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c64/run=0.json
adaptive_k4,64,1,160,5075.9316005270575,10.140235752031405,98.61703657133108,13.244078360901964,98.08960184454918,2.0831402809235513,464468,116117,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c64/run=1.json
adaptive_k4,64,2,160,5110.570995357294,10.19169478173354,98.11910790267079,13.373067097885837,99.43194687366486,2.092544372636234,468532,117133,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c64/run=2.json
adaptive_k4,128,0,256,6592.050140602343,15.497263135084708,64.52752278149492,20.440059184044095,218.14325964078307,2.123405281827203,729596,182399,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c128/run=0.json
adaptive_k4,128,1,256,6521.02574322397,15.663516821688233,63.84262304461322,20.578694234095092,220.8718997426331,2.1265331905193485,728220,182055,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c128/run=1.json
adaptive_k4,128,2,256,6471.290065781031,15.772323961278083,63.402197574374874,20.48276448679217,211.42930909991264,2.1342866794279924,710480,177620,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k4-BENCH--c128/run=2.json
adaptive_k5,1,0,16,175.60871089599598,5.558434359413409,179.90677506274116,7.020052858959067,27.882208116352558,1.8678917667486616,69110,13822,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c1/run=0.json
adaptive_k5,1,1,16,174.33663520831547,5.6179135973675836,178.00202560405617,6.674255885284453,27.914251666516066,1.8492007356061677,70690,14138,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c1/run=1.json
adaptive_k5,1,2,16,175.96701267179833,5.579448838871928,179.2291727872862,6.459058530703296,25.25759255513549,1.8627162569167193,71385,14277,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c1/run=2.json
adaptive_k5,8,0,48,1199.5716707820932,6.096516626431599,164.02809362718295,7.809575997930599,45.411961153149605,1.8930141046606703,195680,39136,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c8/run=0.json
adaptive_k5,8,1,48,1189.9769777106958,6.170005302550634,162.07441500684084,7.883791143495933,46.49865999817848,1.893024727157695,189670,37934,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c8/run=1.json
adaptive_k5,8,2,48,1224.3529442148858,5.97945335422027,167.23936800915166,7.845153964617057,44.989879708737135,1.9361455748552523,181350,36270,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c8/run=2.json
adaptive_k5,16,0,64,1843.0355400873423,7.520617252014646,132.96780922232372,9.60508212804804,62.199545092880726,1.7452947241493804,286115,57223,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c16/run=0.json
adaptive_k5,16,1,64,1827.0812826326314,7.596454268951983,131.6403633320314,9.333237115720797,63.375018537044525,1.749189381792268,280650,56130,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c16/run=1.json
adaptive_k5,16,2,64,1852.0903403048605,7.56797888033394,132.13567529880245,9.52973595748937,63.13470844179392,1.7445183585313175,289375,57875,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c16/run=2.json
adaptive_k5,32,0,96,2966.59394906159,8.875005501565857,112.67598649077631,11.430715015917855,77.34355423599482,1.705834271160339,422075,84415,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c32/run=0.json
adaptive_k5,32,1,96,2992.3724255090838,8.857331321992767,112.90082347004436,11.283150361122907,76.71957975253463,1.7065716342352761,423715,84743,/home/tomasruizt/code/vllm-scripts/experiments/adaptive_k/results/qwen3_32b_fp8_tp2_complete/SERVE--adaptive_k5-BENCH--c32/run=1.json
